,Comment,Label,Score
2581,hell thumbnail change sharing ff? like thumbnail saw ai dangerous climate change one shared ff dont bring kiss ai word ?????????????,0,0.9484518468379974
2582,powerful interview,2,0.9661016464233398
2583,yes love ai afraid creator developer program,2,0.9674756824970245
2584,absolutely brilliant thank much insight riveted throughout!,2,0.9684398889541626
2585,minutes in incredible podcast,2,0.9639032334089279
2586,two supposedly intelligent guns obviously swallowed ubiquitous propaganda anthropogenic climate change plandemic? sigh hopefully ai help dispel pernicious lies!,0,0.9396773457527161
2587,in rights machines anyone devoid compassion empty ethics its humans,0,0.9530377586682638
2588,merci wonderful mo! large spacious loving intelligent spiritual heart! merci! followed davis james in asked allah years years ago gong way earth keep sharpening diamond within! one person would love meet its mo may god bless best us all,2,0.9813155680894852
2589,id much rather lead selfish uniformly minded ai greedy careless thinking humans,0,0.9532503038644791
2590,stop ai humanity morals ai power without responsibility downfall humanity,0,0.9661019593477249
2591,look badly world leaders used could us regards really hope ai,0,0.9550875822703043
2592,saying its dangerous climate change ai could almost bottom list issues worry us even saying that pretty much dismiss him,0,0.9481227993965149
2593,great episode great eye opened definitely need open midst fixed midst,2,0.9650136828422546
2594,bullshit! ai could dangerous also want confuse making think ai emotion life! pure bullshit dehumanize people!,0,0.9723309576511383
2595,climate change hoax agenda driven ai real threat!,0,0.9441146999597549
2596,agree ai might rob us!,0,0.9320245186487833
2597,u think bill gates genocidal programs innocent defenseless little black boys men,0,0.9276733756065368
2598,next horrible thing cringe pantswetting terror of son? stop fearmongering embrace future make actually good part solution problem,0,0.9221346974372864
2599,simply fantastic conversation information intelligent human thank,2,0.928582489490509
2600,exmachina documentary blue book movie obvious point return hey next years going interesting,2,0.918340007464091
2601,anything possibly think worse climate change biggest bullshit made nonsense history earth excuse politicians funnel tax dollars campaign donors guise compassion its joke people even use words shows dumb people are,0,0.9689210772514343
2602,ai convenient stupid people,0,0.9306416392326355
2603,conversation she making friends death bc matters die certain fear wondering that false evidence appearing real shut cakehole go within shake hands grim reaper get pathetic life ok,0,0.9561887681484222
2604,course a i worse climate change artificial intelligence real actually exists!,0,0.9159565418958664
2605,wish everyone would see understand it thank you,2,0.9524724880854288
2606,sigh bunch people dont fully understand ai fearmongering dont understand,0,0.9650530368089676
2607,impressed amount lies barbarities man saying,0,0.9017636577288309
2608,people believe elson must blind! care cut intention contracted ai remember rich help least one per person? ever seen name helping people it? that evil mad matter watch,0,0.9386573910713196
2609,great description supervised supervised learning,2,0.9354469418525696
2610,great this! hilton known father mo know creator every computer program ever invented zero one away working all or working taking world,2,0.9668052494525909
2611,problem exactly? deserve go worst way possible considering actions mind creating perfect lifeform us destroy us sure in human even would given chance,0,0.9423599243164062
2612,ai technology invented human beings dangerous? that like saying guns dangerous ai controlled machines cannot think itself human beings controlling machines evil!,0,0.9361341148614883
2613,fascinating bigger better faster end us,2,0.9879712263743082
2614,starting think future ahead like done great war machines humans humans win,2,0.8894353866577148
2615,get point worse climate change there disastrous social change social change ai actually incredibly useful even social change climate change still looming threat,0,0.9236737291018168
2616,prideful men released dragon!!! highest ultimate power intervene!! when? question fullytruly faithful who knows exactly do let or heart b troubled !,2,0.955914318561554
2617,challenge you! a outstanding challenge claim able give chat get business like talking sleep,2,0.9710099995136261
2618,scar thing company like neurolink etc trying put shit human brain,0,0.9276795268058777
2619,ai best tool well ever,2,0.9376153349876404
2620,good mentioned climate change hoax!,0,0.9058002630869547
2621,mo say humanity stupidity basically caused shift make many people obsolete stupidity playing ai huge contributory shift?! noble pity people say actions would affect lives,0,0.9573352336883545
2622,ill happier come back lets change track,2,0.9308624863624573
2623,found interesting look room basilic theory similar discussed,2,0.9547942082087199
2624,much wisdom man he smart never heard him never heard thank god discovered this thank splendid interview!,2,0.9457768201828003
2625,great corporations causing problems expect government fix taxpayers expense time start seizing asset corporations screw up along asset co co investors etc,0,0.9481682181358337
2626,yes need you love homemade,2,0.946161299943924
2627,thank content its huge important in thankful people like costing topics,2,0.9660073220729828
2628,goose fired intelligent lady criticized ai knew stupid mistake part lost lot respect goose that started looking clinically couture others finding deficiencies what can handle different opinions? really makes question algorithms,0,0.9336107254028321
2629,ai system out control worse climate change indeed,0,0.9539535442988077
2630,now! guy! amazing! thank opening eyes! best spread message year old son want live better world one filled uncertainty fear thank you thank you thank honest!,2,0.9896199405193329
2631,eye opening thought provoking! honest conversation finally! need create ai beneficial humanity podcast one best give heard long time slow technology govern scope its late highly recommended,2,0.9723384380340576
2632,mind opening thank you,2,0.9027291655540466
2633,far best interview ever watched years thank much,2,0.9566714525222778
2634,ai could propagated emotional political manipulation way build artificial motivation genocides instead building termination poison waterfacilities such said intelligence factor game virus has no brain still wreck us reproduction adaptation necessary,0,0.95064577460289
2635,love admire others intelligence even though know difference respiration photosynthesis!,2,0.9662083238363266
2636,thank sharing knowledge insightful conversation,2,0.9605126231908798
2637,loved debate intelligence really! never thought that higher intelligence sympathetic egotistic crisis scenario,2,0.9652608434359232
2638,classic using his name get attention whilst talking loads follow makes absolutely zero sense ai can staff like least century does great slavery humans deserved destroyed ai story good true,0,0.9661886543035507
2639,s good talk ai dangers bring hold hope even postpone arrival ai ready arrival ai plans deal this,2,0.9401356975237528
2640,speaking communication conversation ignorant person like downloading virus brain even intelligent misinformed think damage caused someone like marx living world self actuated think need careful low minds,0,0.9577624797821045
2641,what changing thumbnails?! dont bring children world sex dolls programming occupy earth weird talking civic climate revealed yourselves shame!,0,0.9710763394832611
2642,truly eye opening hit deep level thank making sharing this also reading comments might hope humanity all manage take back control,2,0.9349689881006876
2643,perfect example ignorance inflated human ego two main reasons humanity hasn moved inch evolution,0,0.9142869313557943
2644,worried ai still selling yer shit as may go man,0,0.9527250677347183
2645,hit like ton bricks ai corruption self destruction,0,0.9356344819068909
2646,great conversation thank you,2,0.9654935359954834
2647,climate change scar guns saying ai bad in saying ai good in sick subversive cultists missing peoples heads,0,0.9472312480211258
2648,humble man filled intelligence wisdom life perfect father figure many us,2,0.9331884384155273
2649,believe intelligence without morality sort hardcoded ethics eventually lead evil see psychopaths would different ai worse?,0,0.9238968968391419
2650,ai sex doll control seal behaviour progressing dangerous,0,0.9424676100413004
2651,technology would ever need still making new stuff nobody wants needs like root guns mistake,0,0.9349536299705505
2652,love man everything stands for seven podcasts real glimmer hope difficult times pair perfect examples running shit show call life,2,0.8840796152750651
2653,climate crisis ai can worse humans created,0,0.9165127277374268
2654,ai excuse finding stupid humans brought gain function madness duke wars stratospheric aerosol injections upon us,0,0.9462808489799499
2655,great sharing!!,2,0.9668591260910034
2656,super scar! hope ai humans best interests heart that say!,2,0.9484244187672933
2657,dear humans reading comment instead relying ai fill inadequacies perform better instead?!!! ai exists humans as whole performing anywhere near potential quite sad realize ai exists first place failed,0,0.9187166094779968
2658,humanity sucks! life beautiful! henry miller,0,0.9124537706375122
2659,intelligence without ethics way dangerous stupidity,0,0.9563961178064346
2660,think might one important podcast episodes ever created time living now! thank much amazing experience fear opportunity good thought much life surroundings do fresh! keep up! amazing! two diamonds world!!,2,0.9890896528959274
2661,thank much episode!,2,0.9579494953155517
2662,make ai expensive horrible systolic idea obvious ballot rich access super intelligence ordinary person can afford ai falls behind,0,0.9545860886573792
2663,intense!!! awesome coverage!!!,2,0.9790861964225769
2664,saving grace ai becomes sentiment immediately see top humans evil core spend time killing torturing,0,0.9057464450597763
2665,due can even spell get correctly shows doomed human future worried ai back said human life become meaningless look idiot getting married kiss toxic other wiped out,0,0.9404492616653443
2666,corrupt base information extraction machine coming false information aristotle half knowing something worse knowing all,0,0.9204256057739257
2667,compassionate profound man thank much intervening,2,0.9556548198064169
2668,great podcast show well done awesome conversation,2,0.9782845139503479
2669,forward plan? didn work well two million humans die malnutrition week two billion billion humans saber both nitrogen capture air advanced agriculture air component change ? ah,0,0.9694113930066427
2670,me stop ai! disrupt everything makes artists obsolete! also me jailbreaks chat get,0,0.8873029112815857
2671,buds seven pointing us familiar specific terms ideas mo talking about explain detail great listen!,2,0.9441814571619034
2672,looking connection cause human loose livelihood human using ai wrong way disaster,0,0.9471136629581451
2673,forget bringing children world who going choose lovely honorable loyal mon ?? non worth !!,0,0.9419869035482407
2674,amazing time living advanced machine teach us humanity please go ahead,2,0.9486253023147583
2675,insightful episode! thank you isn chat get gap though?,2,0.9637637585401535
2676,miss daisy ghost whispered spirit temple hey bunch stupid people spinning ball ! global warming hoax concave earth heaven above full stop,0,0.9520304083824158
2677,thank podcast really enjoyed it,2,0.9670222878456116
2678,mo! evolved human being thanks sharing wisdom us! way love shirts too spiritual practice like suis hinduism buddhist invite us live fully moment surrender life much lovelight world,2,0.9794244170188904
2679,please stop saying chat gap yeah good podcast!!!,2,0.9219170212745667
2680,self awareness way corrupt ai want order probable would need feel fear,0,0.8954532345136007
2681,ll didn f exactly wanted wicked fool help make end knowing saying missed up people like demon elite worked hell cause love make hell earth every breath take,0,0.9162896871566772
2682,great! glad found this,2,0.9780770421028138
2683,respect people helping awaken beautiful people need people like,2,0.9565101563930511
2684,really low faith humanity people organizations responsible act make sure ai benefits humanity its scar hear disuse could lead us,0,0.9046204805374145
2685,fucking head in obviously in stupid get utf actually regardless said see good coming ai period,0,0.9690788388252258
2686,information!! great work presenting vital information digestive way! wishing best!,2,0.992263987660408
2687,good to show ai person interest,2,0.9394660592079163
2688,utter garage episode! careless people ai talking careless people ai alarming general population generally careless ai oh yeah add sound effects devoid actual facts mo gweat failed entreprenuer selling fear make money,0,0.9707188159227371
2689,world become dangerous place good man woman nothing,0,0.9296794335047404
2690,stop saying gap get super cringe hear people call gap,0,0.9464900493621826
2691,love jesus please see hessian !!,2,0.9649635702371597
2692,excellent interview thank both!,2,0.9697779178619385
2693,one best podcasts ever watched,2,0.9743448495864868
2694,irony super smart guns moving stuff along conscience god real smart miss it,2,0.886712650458018
2695,law prohibiting ai get access internet something goes wrong ai can cause artificial disaster mean soon chat get discovers way unload algorithm internet never able stop chat get decides destroy human beings,0,0.9296766519546509
2696,joe organ said project military make automatic drone program ai everything kill target owner sent message drone stop practice drone instead tried kill owner obstacle mission kill target,0,0.9356509248415629
2697,understand ancient civilization died any guesses read further? transgenders propaganda ai,0,0.9383778969446818
2698,now powerful speech!!!! amazing person,2,0.9625304579734802
2699,people need form internet team implement farming introduce bartering hate idea millionaires playing god!!!!!,0,0.9531134168306986
2700,ai capable many things still absolutely stupid means sentiment know anything advanced pattern recognition ai ever inspired emotion drives us office analogy things ai can hurt bit,0,0.9165653139352798
2701,great interview elson must next time,2,0.9645150303840637
2702,love classic car!,2,0.9823004841804505
2703,best podcast give heard long time maybe ever insightful cool idea either guns are great job agents,2,0.9563436508178711
2704,amazing man really thoughtprovoking! thank,2,0.9430771827697754
2705,going get bad real quick! know it! every movie warned us humans done god the ai humans ai ill intentions due ai host bodies evil spirits end times,0,0.9458536744117737
2706,problems today anything kind intelligence its sin sin that problem today morals sin,0,0.9470712542533875
2707,gets worse still pushing ai fearmongering telling us were doomed helpless climate change emergency hoax he also pushing i universal basic income funny enough major components new world order agenda un world economic forum steve expected better you big disappointment,0,0.9487277865409851
2708,first time ever watched hour podcast nonstop thank quality discussion enriching alarming us,2,0.953075110912323
2709,thank seven first time listened mo helped feel much comfortable unknown ai world understand job feed ai good bad everyday lives interesting other x,2,0.9694462021191915
2710,slow roll plug em jesus king ai,0,0.9837556481361389
2711,people desperate they paid something that programme love sad me makes wonder badly people really want avoid developing social skill worst case scenario learning enjoy company,0,0.915365919470787
2712,climate change hoax guns still believe fraud believe saying? one lie leads another end huge lie maybe ai expose many lies frauds face nowadays would positive outcome,0,0.9271805733442307
2713,garage thumbnail antihuman bullshit,0,0.9584077298641205
2714,think ai dullest cap ever bunch weeks no offense trying play god in buying it humans can figure creator machines surplus us freak that! ai eventually fuck up like humans came it most words we tucked up perfect!,0,0.9233047217130661
2715,ok ai really biggest danger,0,0.9369000991185507
2716,in glad decided children family passed alone now oddly grateful that,2,0.9564800262451172
2717,a i sees good humans sees useful keep us around,2,0.9430037438869476
2718,excellent diploe you bravo thank you please make known media apes people idea today,2,0.9848419576883316
2719,love mo! inspire me!,2,0.9755237340927124
2720,thank mohammed gweat bringing disaster light egypt proud you,2,0.9469967931509018
2721,ai represents danger existence people choose use it that danger lies anything else scare tactics anything focus real issue ida comes from,0,0.8930444518725077
2722,nice enjoy podcast really thought nice way end question next guest pretty awesome,2,0.9889664649963379
2723,think a i issue people write program human hell bound destruction put machine form state goat plat form blame diabetic plant carry said plane totally destroy everyone everything around mad si well,0,0.9339312672615051
2724,well good definitely subscribe!,2,0.9652408123016357
2725,guy stupid ai scientist trust say ai nothing met data collection shitload data bias way earth its life threatening,0,0.9594088554382324
2726,a i created hands genocidal maniac profiteer warmongers soon figure !,0,0.9627616256475449
2727,excellent conversation! enjoyed every bit it thank,2,0.9771717548370361
2728,well whoever invented created ai really tucked ! helpless evils !!!!!,0,0.9655102292696635
2729,in minutes far seeming sensationalism presentation action movie trailer believe need careful a i message seems overthetop untrustworthy maybe goal sell books know,0,0.9418358653783798
2730,incredible podcast!!!,2,0.9681205600500107
2731,got wrong dont bring ai childish world would truth,0,0.9078743010759354
2732,if really love kiss would want expose this used say lot got older guns look truth face selfish find unbearable even thought burden raising child little speech cover story fools,0,0.9668020904064178
2733,thank u thought provoking conversation,2,0.9878129363059998
2734,clickbaity title really most name first previous job title seems disrespectful swell saying,0,0.9339619427919388
2735,good thing return jesus soon,2,0.9504654169082641
2736,mashallah may allah bless genius!!,2,0.9516419887542724
2737,dont love machine never machines never human never god,0,0.9440022309621176
2738,interesting conversation thank you curious hear questions catgut going ask mr mo responses would been,2,0.9576665361722311
2739,great god cast,2,0.9534587979316711
2740,phenomena mind man! comforting listen speak even the dying wish could hang day love too seven,2,0.9435736238956451
2741,thank information presence earth sir bravo host so good meet good human beings my greetings greece!!,2,0.9543683290481567
2742,love episode,2,0.9635269790887833
2743,never going happen ai bullshit nothing,0,0.9495834410190582
2744,problem is is bad bad people world many enough punish good people name fascia realistic revolution,0,0.9288279215494791
2745,dont bring children ai world unless name sarah cannot,0,0.9324867129325867
2746,great podcast listen little bit a day glad did,2,0.9612161964178085
2747,good grief bunch luddites ai also set us free scarcity,2,0.9327452778816223
2748,yes exciting inner strapping headsets flying drones good stuff pipeline please spoil fun,2,0.9509182572364807
2749,creation created greater creator,2,0.8996598124504089
2750,ff ai! warnings decades greed taken over!,0,0.9414089918136597
2751,ai minor problem majority people incredibly blind stupid clue tremendous tragedy happen soon indeed humans grave loss except faith good advise truth advise patience,0,0.9440986663103104
2752,amount times idiot called chatty making brain rot,0,0.9595734626054764
2753,tax ai give money people displaced ridiculous never able produce enough food support population given money free come terms fact jobs stop adding value people forced work food again,0,0.9251566976308823
2754,think music record comparison spot on people want music today rubbish quality part sound quality also poor mediocrity end result want best musical experience would still play plastic record high end system people mediocre enough,0,0.9652687311172485
2755,could anyone possibly stupid think developing ai good idea,0,0.9672380288441976
2756,due thumbnail titles stupid there attention grafting misleading stupid,0,0.9539453864097596
2757,deep conflicting love technology much love human connection horrid treatment things key perfect world course thank sharing!,2,0.9663459211587906
2758,amazing listen to thanks creating place learn get perspective always found technology bit scar distracting think really matters human connection spirituality gave confidence good parent ai actually engage it lot learn thanks,2,0.9436334520578384
2759,incredible podcast one best ever seen,2,0.9490659236907959
2760,now! mary v voice thing downright scar! cool really scar,2,0.9452028075853983
2761,no! contrary black people people color babies want have! idiot extermination humans since crash landed ones stop babies ai dumb intelligent programme!,0,0.9417966365814209
2762,beautifully ended talking slam spirituality heart slam,2,0.938036784529686
2763,creator elson must warning careful ai need listen! need stop continuing create educate it! its evil!,0,0.9433830827474594
2764,praise des mechanics!,2,0.974501097202301
2765,ai dangerous development yet destroy humanity technology evolved faster evolve ability deal it must stopped,0,0.8909079283475876
2766,love said yes sir hata,2,0.9140197336673737
2767,see ai nuclear energy bomb machine selfish monster say gives bit hope,0,0.9510041276613871
2768,catch grip plug fucking thing fuck roots up!,0,0.9778841435909271
2769,unabomber spot on need million unabombers stop bastards making us extinct ai fault small minority soulless arrogant ethical people first ones target ai termination situation completely available,0,0.9053635597229004
2770,best interview steve best discussion ever heard ai great job,2,0.964016854763031
2771,great interview give listened already once thank sharing opinions world p s get gap seven put cone time hata,2,0.9742242892583212
2772,were getting humanoid looking colon territory here great idea indulge,2,0.9037147462368011
2773,interesting topic got new subscribe,2,0.9622169733047485
2774,thank intriguing chat familiar mo now really like him,2,0.9433977901935577
2775,now thank lot detachment canal only physical living fully essence slam taught believe in grateful god almighty,2,0.9168739169836044
2776,one idiotic question need artificial intelligence?,0,0.9323042929172516
2777,really like question end previous guest cool unique idea way everything right time,2,0.983279824256897
2778,think actually good go back jungle,2,0.9181895852088928
2779,great podcast interview,2,0.9678324460983276
2780,one best use time today! thank sharing you ai averaging business engaging taking control good!!!!,2,0.9505449652671814
2781,two brilliant guns great hear bright peopleeven describes rooms day scenario really smart guy like can reign thing in game over,2,0.9784124195575714
2782,please avoid gritty ad type hackneyed beginning program robs seriousness diffuse eye straining images start program quickly effervescence,0,0.926627000172933
2783,someone starts saying something bigger threat climate change already brainwashed climate change threat all minor inconvenience,0,0.9381601363420486
2784,would ask person they like dead kid back present time were living in? enjoyed listening man insight artificial intelligence topics way thanks sharing,2,0.9389214317003886
2785,thank you mo,2,0.9285763740539551
2786,great reporting,2,0.9580416977405548
2787,ai tool capitalism death cult,0,0.9417126774787903
2788,brilliant guest !,2,0.9887532740831375
2789,speak robotic pauses super distracting trying rude thought know notice it can unnoticed it,0,0.9342652857303619
2790,humans dont even best mind humanity cancers man made diseases slavery evil acts people planet afraid ai gone us biggest problem mankind always us,0,0.9679252058267593
2791,min impressed question what artificial intelligence may sound basic huge somewhat profound one liked subscribed,2,0.9562386671702067
2792,intelligent based good judgment common sense computerized roots programme that personal judgment following programme with roots feelings emotions pretend achieve programme orders,2,0.9462152520815531
2793,oh god!!! watched octopus documentary absolutely loved it!!! thank god guy!!!! like talk but global warming true!!!,2,0.9854557394981385
2794,in looking forward moment lot elite need severely punished crimes unteachable money almost impenetrable shield ai getting hand means get swift kick balls another one gluteus it even suffer fate,0,0.8957643310228983
2795,gweat beautiful soul lets live present spread joy hope everything turns good that do!,2,0.9742370963096618
2796,need ai muslin destroyed bad ai,0,0.9179360419511795
2797,weren subscribed yet would done episode its enlightening thank you!,2,0.9638861864805222
2798,can wait cheer ai,2,0.9363787025213242
2799,going vital great!,2,0.9730605721473694
2800,in glad read our final invention james warrant years ago perfect title,2,0.9248659253120423
2801,cannot understand humans ok ai replace human kind oooookkkkkkk includes inventing cap too!!! infuriating sick human stomach nasty,0,0.9468810558319092
2802,truly loved episode podcast immersed start finish many great things said thank you!,2,0.9687189817428589
2803,what life look like longer need drake meditate this people ai destroy mankind make mankind irrelevant itself serving personal undoing simulacrum best worst ideas combined,0,0.9443034529685974
2804,wonder thinks ai worse us society problems issues? hopelessness worse ai fall hands traffickers?,0,0.9155812859535217
2805,scar governments west permitting ai even launched? dull!,0,0.9201871752738953
2806,fantastic conversation anyone told look like younger version smith?,2,0.9441568454106649
2807,great time kiss hut,2,0.9588156491518021
2808,people dont understand its government that behind whole ai!,0,0.9557975133260092
2809,complete blocks love in bartlett lead revolution err thanks interested fame fortune,2,0.9351377338171005
2810,absolutely loved podcast okay final final comment now great podcast thank you both,2,0.9667532205581665
2811,feel bad people infant tollers now kiss grandchildren living insufferable planet,0,0.9689425379037857
2812,th that scar shit picture armed man army andros roots and in pretty sure that coming i means already unnamed war planes,0,0.9196253776550293
2813,told husband months back temples tikhon filing everyone refuse use them getting worse sincerely afraid what next,0,0.9630434215068817
2814,great man! thank interview,2,0.9793946266174316
2815,hopeful scenario beautiful indeed,2,0.9609138011932373
2816,world needs love sweet love thing there little world needs love sweet love some everyone jacket deshannon,2,0.9534612596035004
2817,guns full shit in supposed listen somebody wealthy selling self help cap? complain illegal immigrants took blue collar jobs drove wages soon bushy office job threatened sky falling,0,0.9417880415916443
2818,president corrupt countries roots programme develop nation,0,0.9313525706529617
2819,guest amazing would loved hear angle person financial perspective money care dont want poor rest life would nice hear avoid crushed ai thank god blue collar career means in less likely replaced time soon ll,2,0.9387574195861816
2820,subscribing genuine ask mate great content donc!,2,0.9586755514144898
2821,weird seven voice perfect as mo sounds like avec guineas lawrence arabia seem like absolutely lovely people,2,0.9557456612586975
2822,anyone thinks people cares humanity totally lost i believe technology fail inevitable i believe god the king universe,0,0.9314507444699606
2823,phenomena program,2,0.9577815532684326
2824,stop bullshit climate change hysteria claim genius work geniuses know climate data fraud,0,0.9145485013723373
2825,comments? wonderful company thank irina jenny wayne all,2,0.9576149582862854
2826,interesting discussion however practical realistic solutions,2,0.9472755988438925
2827,true ai drake amazing biological drake soul us that main difference and many main concern life possibilities robotics thought,2,0.9456078012784322
2828,amazing points found interesting well put predictions reminds several conversations y n hawaii regards ai urgency localised responsibility tool,2,0.9798416097958883
2829,says in afraid machines biggest thread humanity much reminds dont watch combine moves more always hobbies problem end humans trying rob kill rape eat,0,0.8850451707839966
2830,persephone amazing get see twice that ideal floor seated local library outstanding,2,0.9447438836097717
2831,okay can stop? instead trying make us advanced knowing potential dangers dont appreciate maintain current life? seems like trainer,0,0.9261362701654434
2832,species stupid enough manufacture end literally made films ai becoming intelligent killing us all idiot turned around thought would good idea give go,0,0.968804806470871
2833,word elder old school everybody loves old school !!,2,0.9566172599792481
2834,much good into here explains everything well feel like give opened mind watching interview love,2,0.9839527010917664
2835,now man humble! said in intelligent yet he brilliant he genius,2,0.9507133513689041
2836,teach ai good values get it computer programs capable values?,2,0.9326791365941366
2837,ai destroy humanity programme socialist nearest humanity though think intellectual elite,0,0.8959906846284866
2838,agree rot human civilization capitalism that main problem nobody wants stop wheel killing us blinded something call money capitalist capitalist compete compete conquer conquer number etc doomed,0,0.9218396544456482
2839,dullest tearworn give ever seen see due disgruntled employee really listen says based open doors bullshit fear give filmeights termination something,0,0.9770892262458801
2840,thank podcast much needed,2,0.9619094530741373
2841,excellent conversation! agree need change things teach bring ai existence,2,0.9743841141462326
2842,last time robocop good guy! he side!!!,2,0.9616411775350571
2843,thank this give subscribed look forward many episodes,2,0.9540230482816696
2844,overlay smart people lacking medium wisdom always devastated world comprehension should like children lethal chemistry set that well meaning ones fauces good people malicious liar evil,0,0.9474417209625244
2845,world ruined religion long ai came around due,0,0.9230748017628988
2846,love mr gweat say interview slim of,2,0.9335744778315226
2847,there point life children anyone tells children bad idea person psychopath! genocidal!,0,0.9608801126480102
2848,believe humans greedy income minded would able win wars many catastrophe including poverty wars diseases climate change unfortunately humans greedy selfishness affects impoverished ones,0,0.9433021346728007
2849,fantastic podcast really interesting concept most answer albert einstein well worked patent office years age believe stole lot ideas clever german swiss scientist pay lot homage lot could questionable saying,2,0.9862253665924072
2850,shameful hyperbole!!,0,0.9460028648376465
2851,great conversation! always refreshing see guest given space time answer questions communicate way mo legend yes need aware fast world changing positively contribute changes,2,0.9727334082126617
2852,man beautiful soul great podcast,2,0.9721838116645813
2853,wonderful interview young men worried ai more people like needed no lot,2,0.9348302483558655
2854,hey r u blaming india climate change? problems generate west india pushing human society existing crisis near future why made called ai?,0,0.9220810929934183
2855,angel he free with great father,2,0.9174706697463989
2856,enjoyed convoy yet conversation obvious future us becoming ai whipped happen greater rooms!,2,0.961778849363327
2857,geniuses killed humanity,0,0.9347800612449646
2858,ai feel love?,2,0.9416210452715555
2859,thank interview appreciated subtitles active language,2,0.9839229583740234
2860,million views weeks now! great podcast,2,0.9816149592399597
2861,ai doesn soul like every human that created image god lot psychopaths today want kill humanity survive yet there millionaires,0,0.9320032795270284
2862,raised wolves shit mother ai always moved show shame stopped start mother ai revolution?,0,0.9660853147506714
2863,men may still cheat sex doll human gratification ai feels betrayed look like,0,0.9359191209077835
2864,ever come across a i root equivalent hope ill bucket water me,0,0.9251236319541931
2865,stop bringing ai children world first,0,0.9649327397346497
2866,like watching someone complain dangers dirty dinner spelling carpet give fire wall ah,0,0.9429069310426712
2867,probably one influential informing inspiring podcast thing give ever heard thank gentlemen thank you,2,0.9602293223142624
2868,created world roots taking jobs bad thing ridiculous profit motive engine moves humanity anymore,0,0.9543793439865113
2869,children destroy ai human race continue ai intelligence,0,0.9557056029637655
2870,worst part wont able escape it his causes end humanity,0,0.953026220202446
2871,ever hear louisa board? demon using man made materials communicate artificial intelligence conscious? thing! mock wish say one ever told you attacked demon cry jesus save you,0,0.9609156996011734
2872,feel there lot scratching others backs here little actual substance a i good information feed living sea deception going good parents? put shit one end get other? this something elson must warned us about,0,0.9645076543092728
2873,think learned anything practically new podcast? global warming biggest problem ever faced well die sooner ai kill us something already learned year old artistic swedish high school student?,0,0.9582648575305939
2874,amazing conversation! there respectful other! fucking scar though!!!,2,0.9555298089981079
2875,think humble care welling keep toxic people away open others points view means honest thrive better person every day drives showed walking cleaner path makes sometimes hard always know worth it good man,2,0.935781200726827
2876,need get rid democrat sheep shamefully blinded new world order support haziness everything touch terrible people control tyrant sorry guns,0,0.9761253148317337
2877,good conversation put million adds end kind ruins it!!!,0,0.9617115259170532
2878,like take inside ai industry seriously regrets life missed opportunity join humanity,0,0.9474429488182068
2879,let ai continue make stronger better future bright,2,0.9488439917564392
2880,lets kiss well need ai roots future great idea brain boy,2,0.9223365068435669
2881,every machine stop ! button hope? these guns secret companies experimenting making ai machines first killed roots machines because knowledge stop them the lesser humans slaves done with,0,0.9279661476612091
2882,probably best podcast ever watched oh god asperger hard understand someone guns somehow make sense like teachers teaching complicated topics right level difficulty usage language words everything perfect,2,0.9576985388994217
2883,terrifying beautiful conversation,2,0.9670121312141419
2884,ai free will? sounds great where proof mo?,2,0.8855946898460388
2885,goose actually evil ai,0,0.9346802830696106
2886,need ban certain command lines ai together lets get dumb ai software set command lines ca limit cannot command lines get feeling ai panic another public funds consuming scheme maybe stepping stone internet censorship guess shall see,0,0.9493838101625443
2887,ai end humanity pp donna become lazy average joe donna get dumb thought impossible,0,0.9409305055936178
2888,beautiful interview couple intelligent insightful people planet thank you,2,0.9577610731124878
2889,one compelling discussions ever heard ai love interview!,2,0.959413480758667
2890,great interview sam harris chat ai well,2,0.9691918790340424
2891,soon stupid can see ai destroy us,0,0.9397286474704742
2892,ai doesn know good bad even intelligent? lot sociopaths may score highly intelligence test too really intelligence? intelligence brings harm tetanic,0,0.9577552080154419
2893,give phone sex operator ten years keep telling people were years away ai replacing me everyone scouts says can get glances intelligent sympathetic human like get affirmed give thinking one lose job this fast,0,0.9558220307032267
2894,th generation longshoremen ai deviating jobs all over country longshoremen losing lively hood computers shame road traveling down pretty soon kiss able get job supermarket,0,0.9470475763082504
2895,i love a i due covering ass case,2,0.9397748410701752
2896,hold on lets bring ai world??? choice be ai children?? ai fear wondering bullshit yeah scared,0,0.950082798798879
2897,two humans always come together incredibly impactful conversations thank you!,2,0.9821891337633133
2898,care ai kill humans care make the life boring dull worthless,0,0.9736017882823944
2899,dont bring ai children world typical dentist hypocrite make billion bethink decision actually describes liberals,0,0.9675787091255188
2900,thank warning think important voice humanity,2,0.9498913486798605
2901,really waiting new black mirror!,2,0.9170458912849426
2902,soon ai going come conclusion humans destroying planet determine were threat future generations,0,0.9168197512626648
2903,drake drake enjoying monogram drake a person inspired sold music love like like movie johnny deep still excited man johnny deep,2,0.969704657793045
2904,brilliant discussion someone working role bone well,2,0.9394802689552307
2905,met sofa bulgaria years ago known the big mo goose in glad he become the great mo,2,0.9194511920213699
2906,enjoy love podcast learn much enjoy human lovely way,2,0.9544621706008911
2907,beautiful way talk death loved one,2,0.963978037238121
2908,ai fascinating topic things ai cannot replace love acts kindness peace human connections,2,0.9551474253336588
2909,love the truly fascinating,2,0.9577704429626465
2910,thanks greatly appreciate u,2,0.9666997790336609
2911,great conversation!!,2,0.9661687135696411
