,Comment,Sentiment,Score
5325,primero haria ver maraton pranakedy especial senor ciber,positive,0.9830678105354309
5327,verdad necesito el q tenia robaron bus preguntaras conecto ps amiga presto q ahorro comprarme puedo enviarte pruebas q digo verdad,negative,0.9539535641670227
5331,haria ver instagram ver lindos ojos,positive,0.9913768768310547
5332,rifada broma ocuparia iphone uso personal,negative,0.9407133460044861
5338,primero haria tomar fotos magnificas iphone poder remplazar huawei mate,positive,0.981461226940155
5342,primero haria ganar iphone ver fans rey pitero digo grupero digo misterio,positive,0.9122145175933838
5347,grabaria contenido musical iphone,positive,0.9186270236968994
5350,tarea pendiente!,positive,0.933430552482605
5357,sacaria fotos luna jaja,positive,0.9434970617294312
5362,usaria iphone iniciar gran sueno ser tik toker suerte,positive,0.9876037836074829
5364,iniciara sueno fotografia telefono tan buen cuestion camara,positive,0.9827858805656433
5367,usaria hacer musica grabar unas rolas rap padrino saludos,positive,0.9386319518089294
5370,ojala toque,positive,0.9509125351905823
5373,usaria iphone mas trabajo uni ahorita samsung esta lleno gb llenaron friega entonces iphone vendria poca madre seguir,negative,0.9458417296409607
5374,alch revenderia pa pagar only prankedy,negative,0.9708256125450134
5376,amo prankedy,positive,0.9957461953163147
5377,tomaria diria hermana ja !! pobre telefono marca cubot parte atras parece iphone,negative,0.9504488110542297
5379,usaria tener mejor anda fallando jaja,positive,0.9624304175376892
5383,daria papa q entiende iphone,positive,0.9013224244117737
5391,usaria regalarselo mama,positive,0.9573583006858826
5392,usaria regalarselo mama,positive,0.9573583006858826
5393,pense bicho harias decir messi mejor,positive,0.9547976851463318
5399,bro saludos aqui chile mejores bromas,positive,0.9951329827308655
5400,primero haria decir tu ere pobre aifon,negative,0.9896882176399231
5405,si gano iphone veo edy k aviento album ramstein,positive,0.918083906173706
5406,escuela,positive,0.9453492760658264
5412,usaria regalarsela hermana,positive,0.9419810771942139
5415,quiero jale,positive,0.9345712661743164
5416,broma hacer creer subs hace sorteos verdad xd,negative,0.9327974319458008
5418,haria tener iphone sera ver only fans rey misterio,positive,0.9871854186058044
5419,usaria ver nopt,positive,0.9854678511619568
5422,quiero,positive,0.9677879810333252
5424,estaria bien feliz fin puedo cambiar telefono xd,positive,0.9777917265892029
5425,si gano iphone tomaria fotos mamonas descargaria muchas cosas,negative,0.9059373736381531
5432,regalarselo mama que viene cumpleanos quede trabajo,positive,0.9776419401168823
5433,primero haria iphone subscribirme prankedy mejor,positive,0.9753745198249817
5434,hola prankedy primero haria donarle renegul papa yuki,positive,0.9523658752441406
5440,primero pondria bromas prankedy,negative,0.9672332406044006
5443,primero haria sacar fotos bien mamalonas,positive,0.9146924614906311
5445,jajaja pasaste edy,positive,0.9841043949127197
5452,oh amor quiero iphone,positive,0.9939836859703064
5454,si ganara usaria se doy mi mama no falla nd que digan que aprovechado,negative,0.9813566207885742
5457,ocupo ganar dinero dos sencillas aplicaciones,positive,0.9456145167350769
5460,primero hare gane aifon va ser regalarselo papa cumple anos febrero!!!,positive,0.9646778702735901
5461,primero haria ver,positive,0.9354698657989502
5463,yooo primer boliviano ganara,positive,0.9561140537261963
5466,quisiera pra estudios anterior telefono robaron no nesesariamente iphone cualquier telefono tareas estaria bien,negative,0.9826152324676514
5473,pues quisiera pa jugar ratos libres we,positive,0.9130275845527649
5480,si ganador primero haria seria usarlo grabar canciones mio moto plus puedo grabar editar canciones poder lograr sueno ser cantante tambien grabar prankedy,positive,0.9426332116127014
5482,hola quiero ganarmelo tener comprarme nuevo,positive,0.980383574962616
5485,haria tener iphone sera ver yutu naranja,positive,0.910640299320221
5488,haria tener iphone sera ver yutu naranja,positive,0.910640299320221
5490,haria tener iphone sera ver yutu azul,positive,0.9234207272529602
5492,haria tener iphone sera ver yutu naranja,positive,0.910640299320221
5493,haria tener iphone sera ver yutu naranja,positive,0.910640299320221
5494,haria tener iphone sera ver yutu naranja,positive,0.910640299320221
5496,haria tener iphone sera ver yutu naranja,positive,0.910640299320221
5498,que inteligencias artificiales usas?,negative,0.9887729287147522
5500,si ganaria viera peliculas tiempo jaja,positive,0.9297538995742798
5507,siempre participa nunca gana,positive,0.9307554960250854
5509,decirte gracias! ya seguir vida saludos crack,positive,0.9964414238929749
5510,primero haria tener iphone sera buscar only parca,negative,0.9449986219406128
5513,ojala pueda ganar iphone alchl escribi compu primo xd,positive,0.9549898505210876
5526,primero haria ver historias insta,positive,0.9537361264228821
5532,jajaja mamo poncha llantas jajaja quiero iphone ver x nxx jajja,positive,0.9338544607162476
5539,primero haria iphone seria ser feliz,positive,0.9639546275138855
5542,ocupo iphone mejorar calidad trabajo fotos,positive,0.9340587854385376
5559,si gano iphone regalo esposa,positive,0.9132484197616577
5561,primero hare seria regalarselo mama,positive,0.9539961218833923
5562,vamos iphone,positive,0.9168948531150818
5567,si ganara telefono venderia pagar estudios hermana,negative,0.9384064674377441
5574,hola,positive,0.9795252084732056
5576,usaria abrir chelas jajaja,positive,0.9025952219963074
5577,regalaria papa,positive,0.9759686589241028
5578,pues usaria hacer buenas cosas el mio esta ultimas,positive,0.9752213358879089
5581,usaria echarme unas carcajadas contigo buen chambeador,positive,0.9707435965538025
5582,siempre apoyando edy,positive,0.9939411878585815
5583,primero haria iphone tomarme unas buenas fotos pal instagram!,positive,0.9842500686645508
5584,primero haria seria mandarle mensaje papa saber el extrano,positive,0.9868032336235046
5585,primero haria si gano seria agradecerte prankedy,positive,0.9337663650512695
5586,tomar fotos iphone gran pankevi saludo prro,positive,0.9921918511390686
5589,si gano iphone voy presumir pinches primos pa de chorro weyes traen pro max sienten bien alucines bueyes!,negative,0.9154450297355652
5592,regalaria papa,positive,0.9759686589241028
5594,tomarme foto regalo prankedy jajajaja,positive,0.9656795263290405
5596,ver nuevo todas series tio edy trabajo!!,positive,0.9964396357536316
5597,primero haria iphone salir calle decirle gente android q ere pobre aifon,negative,0.9951592087745667
5605,la llanta que culpa?,negative,0.9688330292701721
5609,primero haria si ganara iphone seria sacar unas buenas fotos filmar unas sessions skate buenas bromas prankedy,positive,0.9349875450134277
5612,tomar buenas fotos iphone,positive,0.9903239011764526
5615,primero haria iphone seria regalarselo hermana siempre querido uno,positive,0.9258332252502441
5616,si gano iphone regalo celular hermana,positive,0.9065327644348145
5619,si gano iphone regalo celular hermana,positive,0.9065327644348145
5622,aveces pregunto encuentra tipo gente altera tan facil v,negative,0.9705066084861755
5628,usare iphone hackear nasa wasaaaaaaaaaaaaaaaaaaaaa,negative,0.9416862726211548
5636,despues viene parte,positive,0.9863406419754028
5637,tomarme fotos familia,positive,0.9587318301200867
5642,pues ahorraria lana que pele mama corrio casa quito celular jajajajaja gusta tomar fotos tomaria fotos bien chidas,positive,0.907729983329773
5645,ojala gane iphone regalaria esposa tome fotos trabajo maquillista podido conseguirle bueno f je,positive,0.9714090824127197
5648,primero haria seria ver fotos toma,positive,0.9304972887039185
5649,primero haria si gano iphone seria descargar todas apps ocupo escuela tomar mejores fotos proyectos,positive,0.9398826956748962
5652,mientras viene dice siiuuuuuuuu,positive,0.9598146080970764
5654,pa ver nopor alta calidad,positive,0.9341943860054016
5656,neta telefono agradeceria despues pa trabajos uni,positive,0.9736844301223755
5657,vendo comprar mas economico asalten,negative,0.945122241973877
5662,reemplazaria viejo telefono poder tomar fotos chidas,negative,0.917978048324585
5665,espero ganar llevo intentandolo sorteos susyq,positive,0.945034384727478
5666,iphone ayudaria negocio,positive,0.9352930784225464
5671,favor dame telefono,positive,0.919826328754425
5677,quiero ver iphone ver nuevas series esperan,positive,0.9587684869766235
5678,quiero ver iphone ver nuevas series esperan,positive,0.9587684869766235
5681,quiero ver iphone ver nuevas series esperan,positive,0.9587684869766235
5685,si gano iphone utilizare universidad saludos,positive,0.9578901529312134
5687,primero aria seria chaketota,positive,0.9021260142326355
5692,usaria hacerme pendejo dia,negative,0.9368075728416443
5694,aifon meteria qlo,negative,0.901065468788147
5695,regalame telefono bro,positive,0.9625433087348938
5699,regalaria mama,positive,0.9813702702522278
5703,di like weeeeeeeeey! xd,positive,0.9003932476043701
5704,primero haria si gano iphone seria venderlo tener ingreso dame par carinosas ando miedo pariguayo,negative,0.954620361328125
5706,si gano regalaria mama siempre querido tener buen telefono situacion permite espero podrer ganarmelo,positive,0.9752495288848877
5708,jajajaaj buena prankedy usaria iphone juga buen codsito tomar fotos chingonas,positive,0.9688048362731934
5709,jajajaaj buena prankedy usaria iphone juga buen codsito tomar fotos chingonas,positive,0.9688048362731934
5711,jajajaaj buena prankedy usaria iphone juga buen codsito tomar fotos chingonas,positive,0.9688048362731934
5712,jajajaaj buena prankedy usaria iphone juga buen codsito tomar fotos chingonas,positive,0.9688048362731934
5713,jajajaaj buena prankedy usaria iphone juga buen codsito tomar fotos chingonas,positive,0.9688048362731934
5724,quiero ganar ser clase alta,positive,0.9382398128509521
5728,siempre haciendo mejores bromas jajaja,positive,0.9930651187896729
5729,seria buen regalo cumpleanos ya casi cumple,positive,0.957781970500946
5731,tan veridico capitulo rosa guadalupe jala bromas paolo botti jajajaja,positive,0.9556393623352051
5732,vendo,positive,0.9344348907470703
5734,si gano iphone disfrutarlo gravandome tomando fotos playa casi temporadas calor,positive,0.9357023239135742
5739,regalarselo jefita,positive,0.9357425570487976
5741,rey bromas mejor,positive,0.9908413887023926
5746,amo prankebi,positive,0.9960035681724548
5748,seria mi seria hermano ocupa escuela,positive,0.9674094915390015
5750,verdad iphone haria feliz verdad siempre querido,positive,0.9931667447090149
5753,dare abuela,positive,0.9273998737335205
5756,quiero ganar iphone,positive,0.9520983099937439
5759,regalaria compadre,positive,0.9310858845710754
5761,comentario mas likes gay,positive,0.9670611023902893
5762,ver tiktoks alv,positive,0.9631051421165466
5766,iphone ps cambio mio que malo,negative,0.984417200088501
5767,seria feliz jajajaja,positive,0.9910097122192383
5776,final jajaja sigue serie grande,positive,0.9760991930961609
5778,usuaria escuela ahora voy empezar estudie carrera comunicacion,positive,0.9345886707305908
5783,si gano seria sacar unas fotos bien mmlonas,positive,0.902144730091095
5786,quiero,positive,0.9677879810333252
5787,solo sortearia pagar operaciones huesos cristal,negative,0.9536848068237305
5790,wuuuu mejor,positive,0.9959568381309509
5794,hola prankedy si ganaria telefono daria ami hermana,positive,0.918885350227356
5795,primero haria grabar broma compas jsjsjs,negative,0.9097874760627747
5797,jugar fri fayer jaja,positive,0.9214632511138916
5799,regalaria jefita jajaja,positive,0.9872776865959167
5800,regalaria mama pueda tener mas bonito,positive,0.9852210879325867
5802,si gano iphone primero haria seria ponerme feliz llorar que nunca jaja,positive,0.9622259736061096
5803,primero haria si llegara ganar seria sacarlo caja jajaja,positive,0.9495964646339417
5804,llamaria senor tienda,positive,0.9349059462547302
5805,tomar fotos,positive,0.9766207933425903
5806,regalaria madre,positive,0.9753843545913696
5807,seria ultil general,positive,0.916874349117279
5808,haria unas bromas,negative,0.9806938171386719
5811,haria regalarselo mama pueda tener mas bonito saludos,positive,0.9897586107254028
5814,vez pasada pc ahora llanta si ganara iphone daria padre siempre querido iphone ademas telefono dano podido trabajar seria buen regalo espero ganar!,positive,0.9445149898529053
5815,regalarlo hermana que bien chida,positive,0.987603485584259
5816,si ganara empezaria crear contenido verdad parece increible asi algun dia poder conocerte exito todos nunca dejen seguir sueno hagan imposible lograrlo,positive,0.9746547937393188
5818,veria que manera sacarle provecho uso,positive,0.9090202450752258
5820,subir fotos only,positive,0.9210830330848694
5824,si ganara aipon denuncio comentario ganaron,negative,0.9355806708335876
5828,si gano iphone estaria genial jugar cod regalarselo mama,positive,0.9685696959495544
5830,si gano regalo gfita,positive,0.9035717248916626
5838,regalarselo ama,positive,0.9949284791946411
5839,poder estudiar sacar buenas notas,positive,0.9799410700798035
5845,neta regalaria mio desconocido nuevo ocupo hacer bromas telefonicas jajaja,positive,0.9676544666290283
5850,pues verdad necesitaria mis estudios mio mama,positive,0.9001138210296631
5854,si ganara pondria feliz tambien fin probaria resident evil,positive,0.9690372943878174
5855,si gano usare empezar fotografia descargar,positive,0.9011768102645874
5859,si ganara iphone primero pondria feliz luego daria mayor provecho dispositivo,positive,0.9541608095169067
5860,usare tareas preparatoria hacer proyectos esperemos gane,positive,0.9572151899337769
5861,regalaria mama cumplio anos ayer,positive,0.9672632813453674
5862,si gano iphone regalo mio extrano jajaj,positive,0.9829502105712891
5863,si gano iphone chile pongo hacer bromas telefonicas pinche dia tal prakedy,negative,0.9701674580574036
5865,ayudaria escuela celular apoyando carrera iphone,positive,0.9699527025222778
5867,vamos puede ganarrr,positive,0.9300388097763062
5868,yoo veria vdeos,positive,0.9804838299751282
5869,daria uso especial camara si ganara,positive,0.9791026711463928
5871,estudiar,positive,0.9712037444114685
5873,festejaria si ganara iphone,positive,0.9129025936126709
5876,ojala gane,positive,0.9372869729995728
5877,usaria estudiar universidad,positive,0.9460241198539734
5878,si gano tomaria tremendas fotos daria maximo uso ver que tan bueno iphone,positive,0.9662917852401733
5884,venderia pinche celular,negative,0.9062479734420776
5886,usarlo,positive,0.9788002371788025
5887,primero haria seria meter datos celular traigo esta medio feo jsjs,negative,0.9818261861801147
5891,mirar luisitotefornica,positive,0.9453235268592834
5893,iphone primero haria seria tomarme fotos chaviza jajaja,positive,0.9030439257621765
5899,haria? pues ponerme chambear money,negative,0.9315452575683594
5902,primero seria regalarselo ami mama siempre querido,positive,0.9888523817062378
5903,iphone venderia ir ver prankedy edomex,negative,0.9738801121711731
5904,usaria comprar only fan rey misterio,positive,0.9798152446746826
5905,pues ocuparia ver nopor v,positive,0.904901921749115
5906,marcarle abuela,positive,0.9075458645820618
5907,alch nomas quiero pa venderlo invertirlo juguetes xd,negative,0.9036481976509094
5919,quiero ganar estudios,positive,0.9466122388839722
5920,primero haria seria regalarselo mama jajaja,positive,0.9776896834373474
5922,si ganara celular tomaria unas buenas fotos,positive,0.9279903769493103
5923,primero haria ver senor tienda,positive,0.9784479737281799
5927,primero seria aprender usarlo jaja nunca eh uno saludos,positive,0.9858075380325317
5929,hago gamer jaja,positive,0.9610313177108765
5930,ojala gane iphone tio,positive,0.9604828953742981
5931,ojala ahora si gane,positive,0.9340932965278625
5933,chaqueta foto ramstein jajaja,positive,0.9222817420959473
5935,usaria iphone pues chile cambiaria celular bien jodido jeje,negative,0.9455851316452026
5941,hola idolo,positive,0.9771048426628113
5950,si ganara iphone comenzaria hacer contenido motos youtube saludos toluca bandita,positive,0.9339077472686768
5952,primero aria seria agradecerte ser tan buena persona d,positive,0.9940434098243713
5955,primero sera grabar unas buenas troleadas ganas hacer jaja,positive,0.9857552647590637
5956,primero tendria hacer telefono buena gama crear nuevo emprendimiento utilizar camara,positive,0.9598144888877869
5958,primero haria seria cambiar cel actual anos puedo cambiar falta presupuesto,negative,0.9327067732810974
5961,regalarlo mama,positive,0.9796895980834961
5962,veria unas cochinadas lokas,negative,0.9654197096824646
5963,usaria terminar carrera cursar diplomado eficientes trabajar alta calidad camara tener escanear,positive,0.9263496994972229
5972,prime haria sacarlo caja y mejores fotos cortes pelo realizo,positive,0.987598717212677
5976,usaria poder hablar telefono,positive,0.9676069021224976
5977,bueno edy iphone usaria sabiamente nopor suerte todos!,positive,0.9727510213851929
5979,suerteeeee,positive,0.9928829669952393
5980,usaria iphone tomar mejores fotos cada viaje algun lugar,positive,0.9825026988983154
5982,cambiaria telefono estrellado excelente genial,positive,0.9881917834281921
5983,usaria seguir viendo contenido,positive,0.9606114625930786
5987,si puede si puede vamos toda suerte mundo,positive,0.9623493552207947
5989,si gano regalaria mama saludos,positive,0.980609118938446
5990,ocupo iphone pa papa pronto viene cumple jsjsjs espero tener suerte,positive,0.9618772864341736
5992,usaria poder jugar lag juegos online,positive,0.921946108341217
5993,motivacion mil ciento,positive,0.9891624450683594
5994,iphone suscribo only fans rey misterio,positive,0.995104193687439
5996,hice v,positive,0.902079701423645
5997,usaria celular continuar estudios seria mejor,positive,0.9616398811340332
6004,fotos iphone,positive,0.9081430435180664
6011,primero aria usarlo !!,positive,0.9120829105377197
6013,iria tomar foto lugar favorito tenerlo postal,positive,0.9875805377960205
6014,cambiar telefono que rompio pantalla,negative,0.9847705960273743
6016,utilizaria ayudaria trabajo bro,positive,0.9668407440185547
6020,veria youtube iphone,positive,0.9581480026245117
6021,clases,positive,0.9851524829864502
6029,tomarme fotos,positive,0.9131025075912476
6030,seguiria nuevo celular,positive,0.9238475561141968
6031,ami gustaria ver tener iphone,positive,0.9635902047157288
6038,regalaria mama,positive,0.9813702702522278
6039,utilizarlo universidad jaja,positive,0.9015675187110901
6043,gustaria descargarle juegos,positive,0.9814666509628296
6046,hola dejo respectivo like!!!!,positive,0.9855742454528809
6050,primero haria si ganara iphone seria usarlo cuidarlo pocas oportunidades ahi hoy dia lograr tener celular asi agradecer amigo tener buen corazon,positive,0.9772229790687561
6053,prank aprendio soltar lap quiero iphone jaja,positive,0.9171567559242249
6054,ocuparia escuela hacen burla tener iphone,negative,0.9855345487594604
6060,primero haria seria transferir ilicito,negative,0.9553659558296204
6061,genial,positive,0.9904204607009888
6064,listo primero haria seria bajarle todas apps favoritas,positive,0.9147055149078369
6065,ver prankedy,positive,0.9155761003494263
6067,usaria trabajar mas comodo,positive,0.9727757573127747
6072,vendria bien iphone ayudaria poder realizar actividades escuela necesito seguir adelante carrera!,positive,0.9854448437690735
6079,haria iphone seria regalarle hermano cel ahora poder usar nuevo ademas serviria carrera,positive,0.9248705506324768
6080,cambiar celular jaja,positive,0.934756338596344
6081,regalare madre!,positive,0.9725649356842041
6083,neta regalaria jefe cambia celular estaria chido verlo estrenar mejor iphone,positive,0.9606562852859497
6087,amo tio prankedy,positive,0.9964216947555542
6090,podria usar trabajo padrino,positive,0.9735628366470337
6093,ver youtube,positive,0.975664496421814
6094,regalo celular jefesita,positive,0.9543689489364624
6096,usaria ver nopor k naah mentira quiero darselo hermana q asaltaron esta estudiando ser enfermera,negative,0.9843915700912476
6098,si ganaria seria feliz usaria pa chamba trabajo,positive,0.9437711834907532
6099,seria genial hacerle broma sobrino jajajaja,positive,0.9083638787269592
6101,alch usaria ero venderlo ayudarle jefecita gastos q ultimamente dinero,negative,0.9522209167480469
6104,voy usar libros uni,positive,0.9887718558311462
6106,quiero apa suerte,positive,0.9832670092582703
6109,prankedi saben usaria si ganaria usaria ver onlyfans rey misterio buena,positive,0.9862755537033081
6111,yoooooooo ganeee,positive,0.9711288213729858
6114,usarlo actualizar iphone,positive,0.961358904838562
6116,hola prankedy sigo serie paparazzi se regalaria mama porq febrero cumpleanos porfa prankedy gracias,positive,0.9896200299263
6117,amo edy,positive,0.996469259262085
6119,usaria hacer publicidad prank jajajajajaja pobre t escribo nokia jajsja,negative,0.972582221031189
6122,usaria ver only fans,positive,0.9931206107139587
6127,gay,positive,0.9675512909889221
6130,usaria ver onlyfans rey misterio,positive,0.9931979179382324
6133,vuelco chichistremer xd,positive,0.9144553542137146
6134,regalo mama,positive,0.9869073629379272
6137,haria iphone? veria segunda parte playeras groseras,negative,0.9874057173728943
6140,usaria iphone mejorar calidad trabajo ver mamadas subes,positive,0.9145160913467407
6147,iphone ocuparia seguir estudiando hacer proyecto mente pdnunca gano,positive,0.9530984163284302
6148,vendria bien iphone necesito cambiar cel anos llevo traigo empieza fallar,negative,0.9159725904464722
6149,gustaria ganar phone m ayudaria bastante universidad,positive,0.9822016358375549
6151,quiero iphone regalarselo mama,positive,0.9799745678901672
6152,poder acceder buen curso inversion interfaz que,positive,0.9877668619155884
6153,usaria regalo especial,positive,0.9928587675094604
6156,quisiera tomar fotos familia lugares increibles,positive,0.9918014407157898
6161,primero haria telefono seria darte gracias usarlo tareas inversiones proyectos,positive,0.9671357870101929
6162,humillaria aifon x burlarse motorola x,negative,0.9901573657989502
6165,vendria bien iphone ayudaria poder realizar actividades escuela necesito seguir adelante carrera!,positive,0.9854448437690735
6169,primero haria seria agradecerte seria sueno echo realidad,positive,0.9815694093704224
6170,amo pa,positive,0.995468258857727
6171,tomaria muchas fotos,positive,0.9135082364082336
6174,vendria bien iphone empezando negocio fotografia locales ayudaria poder seguir adelante saludos bro cuidate,positive,0.9882679581642151
6178,quisiera ganar iphone,positive,0.9384685158729553
6179,ocupo escuela nomas me asaltaron sigo pagando anterior,negative,0.9819981455802917
6180,hola prankedy fan haria si ganara celular seria escuela,positive,0.9519283771514893
6184,as broma q grabas alguien fijien q famoso famosa broma cortadoles pelon pelon,negative,0.982220470905304
6186,regalaria iphone abuela siempre molesta quiere,negative,0.949999213218689
6187,usaria preparatoria debido laptop entrare politecnico espero ganar,positive,0.9409213066101074
6188,si gano iphone ayudaria escuela mio da mas ayudaria,positive,0.9226391911506653
6189,pondria feliz asi simple salu,positive,0.9625500440597534
6193,usaria escuela iphone espacio jajja gb ayudaria mucho,positive,0.9696810245513916
6196,primero haria iphone seria hacerme megachaqueta asi bien maquiavelica,negative,0.9810395240783691
6201,hola prankedy fan,positive,0.9872646331787109
6207,hola prankedy fan,positive,0.9872646331787109
6208,primero haria seria tomar foto bien astetik makiabelika,positive,0.9432052373886108
6210,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6212,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6213,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6214,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6215,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6220,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6221,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6222,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6223,grande bro,positive,0.9956709146499634
6224,cambiar celular,positive,0.9392175078392029
6226,que haria si ganara i phone? grabar tomar fotografias lugares futuramente iria carrera formando asi tambien ayudaria muchisimo subir contenido excursiones espero ganarlo gracias,positive,0.9930714964866638
6228,malo nueva inteligencia atficial usan malas practicas,negative,0.98823082447052
6230,primero veria seria ver nopor saludos,positive,0.9728263020515442
6231,si ganara iphone pondria ver unas puercas k,negative,0.9663846492767334
6234,si gano iphone si ocupo bro mio jodio apenas,negative,0.9826029539108276
6237,si gano iphone usaria escuela tener buen celular,positive,0.9313519597053528
6238,haria iphone utilizarlo trabajar darle buen uso telefono esta dando ultimas jaja,positive,0.9275964498519897
6243,si poncho jajaj,positive,0.929070770740509
6247,quisiera regalarselo rukstar xd,positive,0.9471703767776489
6252,saludos apoyo guatemala,positive,0.9952585101127625
6253,si gano telefono primero haria seria venderlo nono ocupo vicio,negative,0.9343608021736145
6257,ver buenos vidios subes jaja salu,positive,0.9885655045509338
6258,gusta tomar fotografias utilizaria principalmente eso,positive,0.9410515427589417
6260,si ganara iphone tomaria unas buenas fotos,positive,0.9208565354347229
6262,haria iphone tomar foto antiguo cel venderlo pagar datos,negative,0.9791785478591919
6263,seguiria pasos gran master,positive,0.9962009787559509
6266,cambio telefono mama,positive,0.9636964201927185
6269,haria iphone seria tomarme unas buenas fotos,positive,0.9580764770507812
6274,quiero empezar grabar bromas iphone saludos mejor mundo bromas,positive,0.9741286039352417
6277,regalarselo esposa,positive,0.9769577980041504
6280,utilizarlo pa hacer bromas pa estudios pee,negative,0.9351003766059875
6281,si gano iphone disfrutaria primer telefono gama alta,positive,0.9707561731338501
6285,primero haria iphone seria tomarme fotos sexys jajajaja,positive,0.9374790191650391
6291,si gano seguiria haciendo contenido calidad celular estrello u u,negative,0.9664617776870728
6293,di like pues si gano pues meteria universidad virtualmente trabajo deja hacerlo presencial buen celular pues si podria,positive,0.9417662620544434
6294,si gano aifon primero hare decir insta ya comieron pobres? v,negative,0.9785484075546265
6298,entrevistaste geros,positive,0.94637131690979
6299,grabaria covers iphone,positive,0.9533800482749939
6305,usaria poder tomar fotos camara decente nunca tomado fotos buenas aparte nunca uno,positive,0.9321396350860596
6306,si gano iphone primero haria seria tirar telefono pantalla rota,negative,0.9586641192436218
6307,ojala si gane,positive,0.9317402243614197
6308,tener primer iphone,positive,0.9399557709693909
6310,compa buen compa,positive,0.9935471415519714
6317,tio prankedy quiero telefono yanedys bien puteado haria ver bromas caow,negative,0.914864718914032
6322,primero haria iphone usarlo grabar bromas asi haces obviamente menos chingonas,negative,0.9002320766448975
6323,gustaria ganarme iphone escuela ven chidos,positive,0.9512426257133484
6325,usaria ver noporn jajaja,positive,0.9899594187736511
6326,poder hacer fotos calidad,positive,0.9827321767807007
6327,si gano iphone ocuparia jugar free fire subir gran maestro,positive,0.9388478398323059
6328,primero aria seria grabar broma prro,negative,0.9677727818489075
6329,si gano daria buen uso universidad mejorar calidad trabajos dejan,positive,0.9482437372207642
6338,primero haria ver broma inteligencia artificial grosera,negative,0.9899142980575562
6348,si ganara ocuparia sacarle provecho buen recurso tiempos,positive,0.9487940669059753
6351,bendiceme prankedy,positive,0.9955450296401978
6355,ojala leas metas participante sorteo q importa q metas sorteo si necesito si puede pues importa prankedy decision carnal saludas senor tienda,positive,0.9001757502555847
6356,si gano iphone creo primero haria seria venderlo varias deudas familiares,negative,0.907731294631958
6357,trollear alguien celular,negative,0.9468660354614258
6359,verdad utilizaria clases virtualez q ecuador delincuencias clases virtules,negative,0.9394785761833191
6368,ocupo iphone estudios jaja,positive,0.9189255833625793
6371,si gano ver prankedy,positive,0.9331986904144287
6372,grabar bromas jajaja,positive,0.9191818237304688
6373,primero haria iphone broma decir trolleo delito,negative,0.994634747505188
6374,mejor regala biblias gente necesita,positive,0.9654837846755981
6376,amigo jodiendo broma tener amigos asi tener enemigos xddd,negative,0.94749915599823
6377,usaria grabar bromas tambien jajaja,positive,0.9421257972717285
6381,ayudaria muchisimo trabajo,positive,0.9913792610168457
6382,quiero bro fon,positive,0.9614624381065369
6385,cuanto grabar trucos patinando unas buenas bromas,positive,0.9649558067321777
6389,gane iphone dare cel jefita trai,positive,0.9212480187416077
6392,ayudar carnal,positive,0.9692312479019165
6393,hola prankedy tal vez gane suerte,positive,0.9831128716468811
6399,si gano seria mejorar fotos transmisiones hago trabajo,positive,0.9009497761726379
6409,si gano compro perro,positive,0.9058055281639099
6412,si tendria podre darle hermanito,positive,0.9233351349830627
6414,iphone pobre,negative,0.9916669726371765
6416,gustaria ganarmelo primeramente importante telefono hoy dia trabajo cambiar celular viejo,positive,0.9019529223442078
6424,necesito escuela ta ayudaria rendimiento,positive,0.930634081363678
6426,actualmente telefono si ocupo escuela ayudaria espero poder ganar,positive,0.9751904606819153
6429,si ganara iphone daria hijo pueda tener herramienta estudios necesita mas yo!!,positive,0.9357538223266602
6434,primero haria seria reemplazar telefono comenzar darle uso nuevo suerte felicidades ganador !!,positive,0.993127703666687
6436,si gano regalo mama,positive,0.9372700452804565
6442,si gano usaria ver youtube,positive,0.9023139476776123
6443,jajajajaja nunca fallas edy eres rey bromas,positive,0.9490222334861755
6447,tomaria fotos mientras escucho musica,positive,0.9398319125175476
6450,si gano probablemente daria actual mama gane usarlo mi utilizarlo manera pueda beneficiar prepa como vida diaria beso pranki,positive,0.968586266040802
